Profile Pic,Nums/Length Username,Full Name Words,Bio Length,External Url,Verified,Business,#Posts,#Followers,#Following,Last Post Recent,%Post Single Day,Index of Activity,Average of Likes,Fake,Profile Pic Url,Username
0,0,1,0,0,0,0,0,6,530,0,0,0,0,1,https://instagram.fopo2-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fopo2-2.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX_mo2cj&oh=b89e8627b91fccfb8f70fe2f1d04741d&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,skfjfndnskalskx
1,0,1,0,0,0,0,2,63,4574,0,100.0,0,190.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838441_1549526418627461_1242438844_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Jckl98IihwIAX99FueE&oh=1bc0169163061688e3ab895163ff41b9&oe=5EB10CF4,instantustin
1,0,1,0,0,0,0,3,85,6152,0,66.667,0,143.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10844119_1512795369001332_1912467988_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Mj3SyNWt78IAX8TVX2D&oh=4cf7585fdfcc939a8cfca85838bc562e&oe=5EAFBE26,ootlnxenderson
1,0.444,1,0,0,0,0,1,2,198,0,100.0,0,3.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/26071495_1720235761359764_8770230481498144768_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Ns6mDypvlh0AX80971t&oh=021d53846f1fe75cfad54b9b506fecb0&oe=5EB0A266,jj.pw1851
1,0,0,0,0,0,0,5,79,5050,0,100.0,0,74.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10881760_756855061067800_1007213805_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-BE8raFGYb0AX8SP9dN&oh=34307778439c1478d17a7535c881941f&oe=5EB05691,eilndaoody
1,0,2,0,0,0,0,1,38,414,0,100.0,0,13.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/14449321_1777659092521871_6830612749429506048_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=F8uvXJPU3RgAX9K9Vd-&oh=15f17c0635f16e5213c606e3fc26113f&oe=5EAEB02C,pradeepsomatre
1,0,0,0,0,0,0,3,87,6180,0,100.0,0,172.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10601876_491780390963789_468275369_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=4Hs45N5bnSAAX81F2Vr&oh=dac6a35a5a37d79d8f167a70581f49f0&oe=5EAEA99B,evenomervlile
0,0.391,2,0,0,0,0,1,32,207,0,100.0,0,28.0,1,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX8FZos_&oh=9060972a39fd39bc00ff1da6e7ad788b&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,gharehbayatian123654789
1,0,0,0,0,0,0,7,85,6188,0,42.857,0,81.571,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10903627_1742429429316091_7439171_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=po4DOe5XmUgAX_YEFKC&oh=8e3c064ffd2ce6291f794961113de010&oe=5EADE30B,aulzrown
1,0,0,0,0,0,0,3,95,3172,0,100.0,0,86.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10864675_793862897347815_168493981_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=vOZR4ZNpqLUAX9tDxlR&oh=d08409144a775e55461249d91697e459&oe=5EAEA0BD,frainiray
1,0,1,0,0,0,0,2,70,6302,0,100.0,0,224.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10831830_1514901442112798_1274110783_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=PrxEx5SKpeYAX-8VRPi&oh=4f2d4884cf33cfa13deaf8a97728a08d&oe=5EAD5C42,harityngiht
1,0,1,0,0,0,0,2,65,3127,0,100.0,0,111.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10903724_1539767889643356_1119425338_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Wt_W-9yBIV0AX8-5fkO&oh=7a9e1175584426c26edf284574903296&oe=5EAF6BED,marunno
1,0,4,65,0,0,0,41,507,2873,0,24.39,0,21.756,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11363978_357570817746995_915795812_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=9_Zs9CtVPzMAX9oSPIz&oh=1399ee739e7875ad1e6c9d1202544597&oe=5EB0ED1A,_get_a_shout_out_
1,0.538,1,5,0,0,0,3,310,6889,0,33.333,0,26.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/41694095_266013494248776_6675050167839752192_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=cbiOgXyTMUUAX-zn6KR&oh=af4bab41a7a5e2c5119b413cf0209cc9&oe=5EAE2DC7,mahmed1122334
1,0,0,0,0,0,0,3,64,3561,0,100.0,0,112.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10903391_767270653322879_1746111318_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=u40nlRJwCY4AX9fERb9&oh=3cecaee280d1e515670a579064f721e5&oe=5EAD5A7A,stebanlackbrun
1,0,1,0,0,0,0,3,76,6290,0,66.667,0,170.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10899393_1395359674095551_1529295939_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Tt3Av5JtI20AX-AJX2I&oh=e14bbaf38216d13cb413121de8a3e884&oe=5EAE9A6F,eckhaminaegnn
1,0,1,0,0,0,0,7,3,39,0,71.429,0,2.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/1515119_749561828492132_1826226549_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=5Ubydd0OY1wAX89qwg6&oh=54ab98d705e8028ef7b047c5e06761c9&oe=5EB0A83E,folkspromo
1,0.125,0,0,0,0,0,5,84,4501,0,100.0,0,72.8,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10895298_630909797031503_408891778_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=ZEQ6w2-4MQ4AX-Asq-3&oh=d172b97e1c9640ff3f10102e56449d97&oe=5EAF5754,lsa2inle
1,0,1,0,0,0,1,6,51,2413,0,16.667,0,17.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s150x150/21108079_165630007338906_8802790375166050304_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=c5ILvsANFxwAX-w3mYO&oh=ddc6fd5c78993e76c17a4ee07edb47af&oe=5EAE8025,fanta.azul
1,0,1,0,0,0,0,6,91,6151,0,50.0,0,106.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10864915_1376933779276592_1529345824_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=zFl8uFVDCyEAX8KpojQ&oh=cedba3cdb674d62704a97e9ee7fdaea7&oe=5EAE9A6A,aytonoramnp
1,0,1,0,0,0,0,4,76,4925,0,100.0,0,120.75,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10881867_1529909543953185_931023347_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=M2cdYIBsoWkAX_UlD9L&oh=90f8a573fc95811693883c184d561efb&oe=5EB10659,hitneyatikns
1,0,1,0,0,0,0,2,77,6366,0,100.0,0,222.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10268876_785879281484887_44169768_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=0EODZI5cbk8AX_2mvq3&oh=a5724c925471f6f56c8d14e5ef2e8def&oe=5EAF4746,ikleaaeterson
1,0.273,1,0,0,0,0,1,57,6878,0,100.0,0,57.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/22280248_155700741686120_236122544426450944_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=CWVFyN_JXoAAX9udE4N&oh=4279053c55d0aa55ee96604196e58657&oe=5EAE8B8C,damadama430
1,0,1,0,0,0,0,2,54,4133,0,100.0,0,144.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10852716_1518029098466125_890457046_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=fotd0rTJJtkAX_bcIA_&oh=e45050c76877cbb63f07eef41916b232&oe=5EAF561D,ilosndheridan
1,0,1,0,0,0,0,5,79,5972,0,40.0,0,99.8,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10895011_1542943632589781_393914806_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=NNmXTO7IhFwAX-TCkCL&oh=866a83cf19712c4b12439236ebec1b22&oe=5EADB9B2,akeagars
0,0,1,0,0,0,0,0,163,782,0,0,0,0,1,https://scontent-sin6-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-sin6-1.cdninstagram.com&_nc_cat=1&_nc_ohc=-ZwDqkF1E0EAX9T2WO9&oh=b4173e3f3f396ed96d6c34e660bb3d7a&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,slangout
1,0,1,0,0,0,0,1,2,311,0,100.0,0,7.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/23161270_298911613931710_3927199799178166272_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=PqejaUbx6pEAX8S7B2m&oh=03a4756a1368026a64c022a0fecdd5dc&oe=5EADF4D7,pouletevxpb
1,0,2,88,0,0,0,99,235,3005,1,2.02,0.333,30.697,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/13129579_226301261078635_1700747867_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=lH5re2SIIooAX_SPwmZ&oh=7cb6c71486ce72796a558e0da41ffd24&oe=5EAF05F5,akshayfoodblog
1,0,1,0,0,0,0,4,64,4448,0,100.0,0,101.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10848434_362634700574872_6306389_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=J3bxl8HKmskAX_HDyJl&oh=2ff461b2a27c1ed164fc076af680ed0d&oe=5EAE11D0,onaavnobb
1,0,1,0,0,0,0,2,78,6108,0,50.0,0,179.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10903735_500742213401762_2135307715_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=mzLg2H4kFh4AX_thXXA&oh=f83a7a44a6c8ba888e4d5b87f071ff10&oe=5EB0E85D,eenanqpence
1,0,1,0,0,0,0,5,85,6008,0,100.0,0,110.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10844075_1576100672605054_146692175_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Q-j1wzH1CpMAX87R9u-&oh=7c0cdaf1acbad1aabc105871597d2d6b&oe=5EB0EC7E,hylaheae
1,0.2,2,0,0,0,0,24,128,885,0,8.333,0,10.708,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/13385665_251243985250350_422243379_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=VMEZ5dJg2dQAX-aqMhF&oh=d995367502af8c66a669e4252cfa0ceb&oe=5EAE9BC4,hppsingh93
1,0,0,0,0,0,0,2,12,2176,0,100.0,0,102.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10507952_789809784388643_642709568_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Io0EJr0zF5QAX84HdAD&oh=4b5dff43f3e8bf4aceeae2b643d5a0ca&oe=5EAFAE20,aysonrazierl
1,0.176,2,24,0,0,0,10,148,309,0,20.0,0,54.6,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/35617948_214373386061903_4550212284663726080_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=nj53GZIER-kAX-XB9AQ&oh=51ba261a70774812a77f64aa13dc06a6&oe=5EB0933A,arjun.rajpoot.184
1,0,1,0,0,0,0,3,52,2904,0,66.667,0,111.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10549848_748324308583123_391704345_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=HAPQE9DrYdMAX95F7Ab&oh=948498f26a712f66367e25704a5f83af&oe=5EADCC52,lianaondc
0,0.25,1,0,0,0,0,1,27,203,0,100.0,0,4.0,1,https://instagram.fbtz1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ad=z-m&_nc_ht=instagram.fbtz1-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8k72G4&oh=67f705c2879eb5a9ee8ef47c3d52f506&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,losbancatore0000
1,0.111,0,0,0,0,0,4,81,6102,0,50.0,0,118.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10864983_493538810788725_380319089_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=rbCB_6DFs6IAX-S9cmz&oh=ce738b5a7f2b45257db1b8002dd7a06f&oe=5EAEC16E,aden5egan
1,0,1,0,0,0,0,6,62,4034,0,50.0,0,78.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838792_394891684010580_617086502_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=yH15Omu82DEAX9b6eiA&oh=f9393f8c52a7697d7cbf9cb7127e49da&oe=5EADCD78,vanforris
1,0,1,0,0,0,0,412,131,829,0,8.0,0,13.19,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11887228_1622317808041071_1514942061_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=kL3V8Lnwx0EAX8PA4vk&oh=f75a2260111d35d5af54b1147e6b15bf&oe=5EAEC4CC,nawajswag
0,0.118,1,0,0,0,0,0,16,513,0,0,0,0,1,https://instagram.fdel25-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fdel25-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX_O9TT6&oh=e4a28e67e066e7af3bafbf5c2c5703bc&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,mohamed.alsaaed77
1,0.167,1,0,0,0,0,6,177,6428,0,100.0,0,11.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/39532416_518758188564987_6399870075586740224_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=39j47EBBW-IAX_FJEux&oh=3bb9063f64f64c3f41204878ce393f49&oe=5EAFE501,ali_molaii21
1,0.429,2,22,0,0,0,0,28,1361,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/13269385_1683542218576926_1281251349_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Gzxp6sb_rIoAX933Nxc&oh=2ce314198f59cf2db32061f79aeac57e&oe=5EB13E6E,123harp
1,0,3,0,0,0,0,4,162,588,0,75.0,0,41.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10955073_825642527484700_163412458_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=o2lUKDfN1ysAX9lOAn9&oh=379019f9f7964adc05f1fc6ff51a5a8e&oe=5EADB0D5,thereplicashop_
1,0,0,0,0,0,0,2,78,6162,0,100.0,0,178.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10895206_350663475140231_1826779062_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=z1fkxkOxvAkAX-nsJoj&oh=f91c00678eecf39c21c9a5cce30a7c5c&oe=5EB0D119,harlesassidyv
1,0,1,0,0,0,0,4,84,6104,0,100.0,0,125.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10890932_778630278882828_590341365_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=SIzPBLSa4jUAX8x2m1x&oh=0dcd179f4cec8318f810b95e5f6156f5&oe=5EB0591C,ennaossiz
1,0,1,0,0,0,0,1,74,6618,0,100.0,0,101.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/30080178_2057548631167998_403466324388347904_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=2Y9liF_CIYIAX8qwjhk&oh=6a1c88516d729c97a243dfd3a1871968&oe=5EAF63A1,kasperi.endrit
1,0.444,3,0,0,0,0,42,785,6193,0,14.286,0,52.476,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/12677588_592119417612099_517028560_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=cpQLen5rQcMAX8rjBgM&oh=3d57c354ad25758ee3a348cac83da07b&oe=5EAE058F,montu6989
1,0,0,0,0,0,0,4,84,5958,0,50.0,0,132.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838612_328609330672773_162869502_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Wk6Omp8q2YkAX9U3067&oh=ae7cd8ba8bf05df661c28fd854879116&oe=5EAFFCEF,ustineoegrs
1,0.25,1,0,0,0,0,2,14,532,0,100.0,0,8.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/37565320_203469983846330_2840557194796072960_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=mwxyWZeKVW4AX8AFaxe&oh=07f64deeb36ab5b235a94e6b557a7f97&oe=5EB113BD,ufoson20
1,0.182,2,94,0,0,0,5,552,5509,0,40.0,0,112.8,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11821962_846940625413802_1261729646_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=1Q_pdTISD18AX8-eG0S&oh=ccc7d5b4d55fa7857361fe2789179b9d&oe=5EAFE17F,alicia_73ca
1,0,1,0,0,0,0,3,78,4839,0,100.0,0,123.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10848364_888759051146217_657660165_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=z-YsFGkRJC4AX9ZQMn5&oh=9dedacc9b1dfa37f6ad891b1ae0f37cb&oe=5EAFBB5F,royiodd
1,0,1,0,0,0,0,3,70,6107,0,100.0,0,163.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10881936_695491630549556_1862254486_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=DuJShQImAz0AX9iHOUM&oh=005db0db3d157e5d049ffc474e972a49&oe=5EAE66AC,hainaharp
1,0,0,0,0,0,0,2,23,2721,0,100.0,0,127.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838595_1752634214960902_525436992_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=CpcOC_hspUgAX9KjwsD&oh=b9738309ccab1ee6dca89e1afc0c6f8a&oe=5EAF55EE,arionorers
1,0.5,0,0,0,0,0,8,84,7112,1,25.0,0.273,31.375,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/59489697_1047347498789149_3794473648895557632_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=4IDMV-vaaqEAX_3CWxf&oh=f5cce2872ffa78607246da8d1cc6b460&oe=5EAE719E,69foto69
0,0.5,0,0,0,0,0,0,358,2020,0,0,0,0,1,https://instagram.ftpe7-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ftpe7-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX-dreGP&oh=92752106200ea2dc57bfd9b19b1488b6&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,bem10_23
1,0,1,0,0,0,0,4,78,6195,0,75.0,0,116.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10349604_383550235147597_949608119_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=z1ppoZOvwYkAX8i8SwW&oh=ad1d17d06790a619835cd3a1a5d2a205&oe=5EAE11DF,eavenicree
1,0,0,0,0,0,0,2,80,6197,0,100.0,0,188.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10865246_413889812096888_516908752_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=r4HXSCmncSIAX-M3ZYI&oh=1fb171e7ca8b77c0040bd731de4bbecb&oe=5EAED83E,riareinvo
1,0,2,0,0,0,0,57,45,899,0,78.947,0,0.158,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/13768097_1336962629651886_914206562_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=vH4hnbByik8AX_4Kz2q&oh=3113efeb8f94cd6d11ebcc16f0506b6b&oe=5EAECCCE,_presentatrice_avon
1,0.571,1,10,0,0,0,0,5,96,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s150x150/12818883_1660171254244496_47949485_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=PMsR00bIFlcAX-3wGik&oh=3886af33e2b6dcb89b0bfa0c2490472b&oe=5EB07619,mar9321
0,0.222,1,0,0,0,1,0,1119,3247,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX-98wFI&oh=f9a992aa90e71de8b8664764006ab1a3&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,iwiwiwi55
1,0,1,0,0,0,0,3,73,6165,0,100.0,0,136.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10852602_1522716764645668_37040056_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=ch35vG7CmBIAX9J4Egf&oh=d9a6d7a5461ee957fcc1933f49a337cc&oe=5EAE4634,ondonlaughters
1,0,0,0,0,0,0,3,78,6236,0,100.0,0,132.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10890757_571862129625213_2032061029_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=4FY_KO7y87sAX_CSuca&oh=01b6d34d31c5fe7f7f9a091cb6d0ac5c&oe=5EAEAE04,aolnoawn
1,0,0,0,0,0,0,3,71,6029,0,100.0,0,137.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10844261_580982585365041_491545907_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-qZUhAk0HMwAX-KmPxE&oh=36d801a22139ecbdc3653ed8df49d480&oe=5EB0DFE9,illoeing
1,0,1,0,0,0,0,2,68,3977,0,100.0,0,160.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10852644_560986794045714_1162709540_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=LX6VH-87lYsAX8PXXHy&oh=9c19e8bb509a66ba9611a406c685da1d&oe=5EAF8DFF,ieuglodgers
1,0,0,0,0,0,0,2,85,6102,0,50.0,0,182.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838905_336360873237018_774721896_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=SUPH6O2zXh4AX8ealAa&oh=943aba29b7e22779df89d3477a9a6141&oe=5EAFB14F,oltolbes
1,0.083,1,0,0,0,0,1,11,530,0,100.0,0,7.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/41681872_255547035164720_4567181653205581824_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=sSZtKyycd7gAX-H40n2&oh=7a4896e4ddf85f5e4c5abb262a6866a3&oe=5EB04024,moatazmemmm4
1,0,1,0,0,0,0,5,72,6159,0,60.0,0,99.4,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10891070_1395302104099159_246422304_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=dPP89gYY7qwAX_QC7b_&oh=350aded78cc2317097a050748c0a3855&oe=5EAF7488,siavacillan
1,0.222,0,0,0,0,0,9,56,6463,0,100.0,0,6.556,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/26381541_339996419814004_2042529890124693504_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=5xbCLEwMPyoAX-ReMAl&oh=8fbf00324d5f676073db21a429b4bcb4&oe=5EAE2CD2,ae4t4tett
0,0.286,1,0,0,0,0,0,36,0,0,0,0,0,1,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_0_vPY&oh=d4c73e059539eebaccae430e5871d45d&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,kingsadegh5506
0,0.214,1,0,0,0,0,0,0,0,0,0,0,0,1,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX87HuRD&oh=7fd3c2a219a64e15573e9068986d952e&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,sunsetlover125
1,0.111,1,0,0,0,0,3,67,6113,0,33.333,0,181.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10838757_1377448402554954_1976815835_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=i4K63IL8ZaUAX_U-KVc&oh=4ccd9d2d317b4a446201cf7136425bee&oe=5EAD9404,aydan9eck
